학교명,위도,경도,설립형태,소재지도로명주소
진접중학교,37.73661814,127.1933654,공립,경기도 남양주시 진접읍 금강로 1641-1
은혜중학교,37.06654128,127.0816468,사립,경기도 평택시 장안웃길 66
이화여자대학교사범대학부속이화·금란중학교,37.562643,126.9444886,사립,서울특별시 서대문구 성산로 520
용천중학교,37.19144213,127.200828,공립,경기도 용인시 처인구 이동읍 백옥대로587번길 54
관악중학교,37.48125828,126.9619123,공립,서울특별시 관악구 남부순환로237길 60
신림중학교,37.47032734,126.946004,공립,서울특별시 관악구 신림로 40
거원중학교,37.48772386,127.1465491,공립,서울특별시 송파구 양산로2길 30
구성중학교,37.29999927,127.114422,공립,경기도 용인시 기흥구 연원로42번길 48
무학중학교,37.55768336,127.0319746,공립,서울특별시 성동구 행당로 120
등촌중학교,37.55248221,126.8592148,사립,서울특별시 강서구 공항대로 484-12
고림중학교,37.24047513,127.2184893,공립,경기도 용인시 처인구 고림로74번길 30
이우중학교,37.35324326,127.090941,사립,경기도 성남시 분당구 동막로 287
도장중학교,37.35560813,126.9269137,공립,경기도 군포시 고산로 460
신한중학교,36.993569,127.1044177,사립,경기도 평택시 신한1길 26
대흥중학교,37.44744016,126.784073,공립,경기도 시흥시 서해안로 1587
철산중학교,37.47030832,126.8753237,공립,경기도 광명시 철망산로 71
매현중학교,37.25486284,127.042715,공립,경기도 수원시 영통구 동탄원천로881번길 20
경기체육중학교,37.30395971,126.9785339,공립,경기도 수원시 장안구 상률로 106
연세중학교,37.5685278,127.3219261,사립,경기도 남양주시 조안면 북한강로 545
화성동화중학교,37.213866,126.9623034,공립,경기도 화성시 봉담읍 동화역말길 12
목동중학교,37.5209572,126.871463,공립,서울특별시 양천구 목동동로 172
중앙중학교,37.58378822,126.9874726,사립,서울특별시 종로구 창덕궁길 164
송운중학교,37.35941067,126.731408,공립,경기도 시흥시 옥구천동로 433-11
서천중학교,37.24001911,127.0758949,공립,경기도 용인시 기흥구 서천동로 7
상명대학교사범대학부속여자중학교,37.60410891,126.9551595,사립,서울특별시 종로구 홍지문2길 20
가림중학교,37.45764308,126.8796742,공립,경기도 광명시 오리로 616
궁내중학교,37.36388636,126.9190776,공립,경기도 군포시 수리산로 171
송례중학교,37.47783301,127.139741,공립,서울특별시 송파구 위례순환로 429
시화중학교,37.34098555,126.7561914,공립,경기도 시흥시 큰솔로52번길 23
오륜중학교,37.51632395,127.1389238,공립,서울특별시 송파구 양재대로 1242
영동중학교,37.24794335,127.0559865,공립,경기도 수원시 영통구 영통로 225
고색중학교,37.25360106,126.9813192,공립,경기도 수원시 권선구 매송고색로711번길 50
백운중학교,37.390573,126.9896699,공립,경기도 의왕시 안양판교로 168
구미중학교,37.34634609,127.1236076,공립,경기도 성남시 분당구 구미로173번길 29
죽전중학교,37.33236479,127.1075744,공립,경기도 용인시 수지구 용구대로2771번길 15
청북중학교,37.04255751,126.9473637,공립,경기도 평택시 청북읍 건의길 46
효자중학교,37.75220163,127.0773205,공립,경기도 의정부시 부용로185번길 15
감일백제중학교,37.509863,127.1509199,공립,경기도 하남시 감일백제로 210
송정중학교,37.55315807,126.8152436,공립,서울특별시 강서구 남부순환로 121
대경중학교,37.55637326,127.0169792,사립,서울특별시 중구 매봉18길 111
의정부중학교,37.74810725,127.0403698,공립,경기도 의정부시 가능로 75
원당중학교,37.66465516,126.823139,공립,경기도 고양시 덕양구 마상로 1
연신중학교,37.62353926,126.9242879,공립,서울특별시 은평구 연서로33길 16-32
백석중학교,37.64200418,126.7828353,공립,경기도 고양시 일산동구 호수로 404
내촌중학교,37.77903526,127.224574,공립,경기도 포천시 내촌면 금강로2259번길 7-7
광릉중학교,37.74286242,127.2135456,공립,경기도 남양주시 진접읍 진벌로 78-23
마석중학교,37.648488,127.3047481,공립,경기도 남양주시 화도읍 수레로 1234-38
행신중학교,37.61515697,126.8396543,공립,경기도 고양시 덕양구 화신로 22
부용중학교,37.73546115,127.0919351,공립,경기도 의정부시 오목로 86
옥정중학교,37.54167037,127.0129832,공립,서울특별시 성동구 한림말길 11
배문중학교,37.54991872,126.9639041,사립,서울특별시 용산구 효창원로 258
창북중학교,37.64911577,127.0388329,공립,서울특별시 도봉구 노해로62길 33
강일중학교,37.5553497,127.138259,공립,서울특별시 강동구 고덕로27길 12
샛별중학교,37.36813084,127.1299286,공립,경기도 성남시 분당구 불정로 288
상도중학교,37.4909219,126.9614756,공립,서울특별시 동작구 사당로2가길 72
미사중학교,37.56092628,127.2006011,공립,경기도 하남시 미사강변한강로 334
모현중학교,37.34383068,127.231589,공립,경기도 용인시 처인구 모현읍 문현로189번길 5
신원중학교,37.5370925,126.8248419,공립,서울특별시 양천구 가로공원로55길 19
관인중학교,38.15804881,127.2505866,공립,경기도 포천시 관인면 관인로 20
상갈중학교,37.2664741,127.1092177,공립,경기도 용인시 기흥구 금화로82번길 7
치동중학교,37.208538,127.0916964,공립,경기도 화성시 동탄순환대로 881-9
신장중학교,37.54312025,127.2188571,공립,경기도 하남시 대청로59번길 37
덕소중학교,37.58067361,127.226325,공립,경기도 남양주시 와부읍 도곡길 7
하계중학교,37.64136991,127.0723336,공립,서울특별시 노원구 노원로 261-8
손곡중학교,37.33485587,127.0942612,공립,경기도 용인시 수지구 수풍로116번길 5
이현중학교,37.31528324,127.096802,공립,경기도 용인시 수지구 진산로34번길 39
금옥중학교,37.51096532,126.8439717,공립,서울특별시 양천구 신정로 213
삼괴중학교,37.08982064,126.8222924,사립,경기도 화성시 우정읍 장안로 35
화원중학교,37.53621409,126.842416,공립,서울특별시 강서구 강서로17나길 86
구운중학교,37.27680726,126.977418,공립,경기도 수원시 권선구 금호로 257
경원중학교,37.5115816,127.0090183,공립,서울특별시 서초구 신반포로33길 39
동남중학교,37.82695298,127.1356234,사립,경기도 포천시 소흘읍 솔모루로3번길 69
산들중학교,37.7308405,126.7321615,공립,경기도 파주시 교하로 43
군자중학교,37.35125546,126.7840568,공립,경기도 시흥시 군자봉길 299
병점중학교,37.210361,127.0400539,공립,경기도 화성시 병점3로 71
진위중학교,37.10991471,127.0694297,사립,경기도 평택시 진위면 진위서로 47
정신여자중학교,37.50945384,127.0738473,사립,서울특별시 송파구 올림픽로4길 16
초당중학교,37.26553571,127.1568124,공립,경기도 용인시 기흥구 동백중앙로 119
전일중학교,37.58250018,127.0583795,공립,서울특별시 동대문구 사가정로13길 67
풍산중학교,37.6647462,126.7991028,공립,경기도 고양시 일산동구 숲속마을1로 33
원촌중학교,37.5063251,127.0146997,공립,서울특별시 서초구 사평대로45길 10
남성중학교,37.47900822,126.972489,공립,서울특별시 동작구 남부순환로269길 166
대안여자중학교,37.3771591,126.9651002,공립,경기도 안양시 동안구 흥안대로223번길 46
광남중학교,37.47007475,126.8475588,공립,경기도 광명시 광명로 785
방산중학교,37.50937287,127.1218756,공립,서울특별시 송파구 오금로29길 31
세륜중학교,37.50893314,127.1312464,공립,서울특별시 송파구 양재대로72길 41
봉은중학교,37.51897667,127.0623894,공립,서울특별시 강남구 영동대로128길 59
선유중학교,37.53328647,126.894329,공립,서울특별시 영등포구 선유로 213
이호중학교,37.28587748,126.8570207,공립,경기도 안산시 상록구 충장로 50
구로중학교,37.49485972,126.8910999,공립,서울특별시 구로구 구로중앙로 48
덕원중학교,37.54862258,126.8290245,사립,서울특별시 강서구 강서로45길 91-44
북악중학교,37.60700905,127.0016095,공립,서울특별시 성북구 정릉로12길 41
구리여자중학교,37.591732,127.1514056,공립,경기도 구리시 벌말로 168
창용중학교,37.29316862,127.030143,공립,경기도 수원시 장안구 연무로8
을지중학교,37.64978791,127.0717084,공립,서울특별시 노원구 덕릉로 580
수원다산중학교,37.2839613,127.051237,공립,경기도 수원시 영통구 혜령로 12
신현중학교,37.604413,127.0915328,공립,서울특별시 중랑구 봉화산로 162
잠실중학교,37.51781757,127.0986662,공립,서울특별시 송파구 올림픽로35길 130
난우중학교,37.46680396,126.9228283,공립,서울특별시 관악구 난곡로16길 32
정남중학교,37.1651297,126.9786516,공립,경기도 화성시 정남면 신리길 76
가운중학교,37.59944252,127.1566123,공립,경기도 남양주시 가운로2길 74
송호중학교,37.31126021,126.8395516,공립,경기도 안산시 단원구 광덕3로 240
화수중학교,37.64522938,126.834916,공립,경기도 고양시 덕양구 화수로 47
수리중학교,37.36124122,126.9185679,공립,경기도 군포시 수리산로 139
매홀중학교,37.16800267,127.0688473,공립,경기도 오산시 내삼미로48번길 17
안일중학교,36.98415943,126.9244101,공립,경기도 평택시 안중읍 안중로 25
창일중학교,37.64898751,127.0469136,공립,서울특별시 도봉구 노해로66길 60
신흥중학교,37.93106706,127.0478141,사립,경기도 동두천시 신천로 159
문정중학교,37.32272577,127.0990637,사립,경기도 용인시 수지구 포은대로 455
양평중학교,37.49857316,127.497091,공립,경기도 양평군 양평읍 양평중학교길 29
삼성중학교,37.94840374,127.1901139,공립,경기도 포천시 신북면 삼성당길 7
주곡중학교,37.72536786,127.2067255,공립,경기도 남양주시 진접읍 해밀예당1로 283
경수중학교,37.32693645,126.8513333,공립,경기도 안산시 상록구 삼일로 678
서현중학교,37.3807546,127.1335296,공립,경기도 성남시 분당구 중앙공원로 54-1
영서중학교,37.48911393,126.8956154,공립,서울특별시 구로구 도림로20길 35
천마중학교,37.65616529,127.2767586,공립,경기도 남양주시 화도읍 먹갓로28번길 12
수내중학교,37.37098934,127.1261902,공립,경기도 성남시 분당구 수내로192번길 12
수일중학교,37.31021301,127.0024664,공립,경기도 수원시 장안구 수일로 103
남서울중학교,37.48213625,126.9210371,공립,서울특별시 관악구 남부순환로172길 97
역삼중학교,37.49593388,127.048844,공립,서울특별시 강남구 도곡로43길 10
소래중학교,37.43735861,126.7967625,공립,경기도 시흥시 은행로 60
금릉중학교,37.75152649,126.772946,공립,경기도 파주시 후곡로 66
평택중학교,36.99529134,127.1258992,공립,경기도 평택시 용죽 2로 95
교문중학교,37.58859086,127.133889,공립,경기도 구리시 장자대로37번길 15
능곡중학교,37.62292202,126.8266419,공립,경기도 고양시 덕양구 행당로11번길 48
논곡중학교,37.388873,126.8571918,공립,경기도 시흥시 수인로2421번길 72
백양중학교,37.63133167,126.835944,공립,경기도 고양시 덕양구 화신로 236
서해중학교,37.35717907,126.7260914,공립,경기도 시흥시 옥구천서로373번길 18
신일중학교,37.676614,126.7741412,공립,경기도 고양시 일산서구 고봉로 177
정발중학교,37.6594744,126.7807456,공립,경기도 고양시 일산동구 정발산로 115
대송중학교,37.67086006,126.7308676,공립,경기도 고양시 일산서구 송포로 49
고양송산중학교,37.68786495,126.722004,공립,경기도 고양시 일산서구 가좌2로 15
저동중학교,37.67073855,126.7779123,공립,경기도 고양시 일산동구 무궁화로 159
성포중학교,37.33552772,126.8512845,공립,경기도 안산시 상록구 월피로 73
회천중학교,37.83264346,127.0709384,공립,경기도 양주시 고암길 77
광탄중학교,37.78194408,126.8473214,사립,경기도 파주시 광탄면 혜음로 1128
고양제일중학교,37.69052753,126.8592787,사립,경기도 고양시 덕양구 통일로 820
한빛중학교,37.71464292,126.7548813,공립,경기도 파주시 한빛로 56
덕현중학교,37.80025944,127.0800863,공립,경기도 양주시 고읍로35번길 21
대화중학교,37.673814,126.7444769,공립,경기도 고양시 일산서구 고양대로 348
한별중학교,37.64880857,127.1188629,공립,경기도 남양주시 별내4로 70
가락중학교,37.50248553,127.1187527,공립,서울특별시 송파구 송이로 45
청담중학교,36.96248605,127.0631038,사립,경기도 평택시 팽성읍 부용로56번길 20
월곡중학교,37.60698163,127.0482588,공립,서울특별시 성북구 장월로 6
심석중학교,37.65603445,127.3068854,사립,경기도 남양주시 화도읍 마석로 62
언동중학교,37.29442085,127.1302984,공립,경기도 용인시 기흥구 언남로 41
신갈중학교,37.28067138,127.1086862,공립,경기도 용인시 기흥구 용구대로2152번길 23
광문중학교,37.46687915,126.8528284,공립,경기도 광명시 덕단이로 43
천일중학교,37.54590987,127.1276362,공립,서울특별시 강동구 천중로 57
회룡중학교,37.71538258,127.0438499,공립,경기도 의정부시 안말로 45
성남서중학교,37.44911542,127.1541109,공립,경기도 성남시 수정구 희망로 496
효명중학교,37.0501393,127.0550807,사립,경기도 평택시 송탄로 51
헌산중학교,37.17384579,127.2958775,사립,경기도 용인시 처인구 원삼면 내동로 50-13
성수중학교,37.54734181,127.0382534,공립,서울특별시 성동구 서울숲길 18
서울대학교사범대학부설여자중학교,37.5775997,127.0042955,국립,서울특별시 종로구 대학로 64
신능중학교,37.619567,126.8354977,공립,경기도 고양시 덕양구 충장로 78
갈매중학교,37.6307988,127.1199091,공립,경기도 구리시 갈매순환로 121
월계중학교,37.63113114,127.0523203,공립,서울특별시 노원구 월계로45가길 54
세류중학교,37.2576272,127.0070015,공립,경기도 수원시 권선구 덕영대로1031번길 6
조원중학교,37.30761201,127.0167427,공립,경기도 수원시 장안구 수일로233번길 35
녹양중학교,37.7618639,127.0280838,공립,경기도 의정부시 체육로 187
함현중학교,37.36379852,126.7369618,공립,경기도 시흥시 역전로 435
아주중학교,37.50523028,127.0765497,공립,서울특별시 송파구 올림픽로4길 69
양성중학교,37.06314661,127.1958085,공립,경기도 안성시 양성면 양성로 51
신봉중학교,37.32765873,127.064307,공립,경기도 용인시 수지구 신봉3로 43
서종중학교,37.61360872,127.3507988,사립,경기도 양평군 서종면 북한강로 854
삼일중학교,37.28439868,127.0185096,사립,경기도 수원시 팔달구 수원천로 342
서신중학교,37.1695636,126.7005959,사립,경기도 화성시 서신면 바다뜰길 49-9
성일중학교,37.43487853,127.1448205,사립,경기도 성남시 중원구 시민로77번길 10-1
초월중학교,37.367127,127.3031765,공립,경기도 광주시 초월읍 도곡길21번길 28
곡반중학교,37.2443514,127.033082,공립,경기도 수원시 권선구 동수원로146번길 144-7
일죽중학교,37.09147028,127.4733715,공립,경기도 안성시 일죽면 서동대로 7446
망포중학교,37.238235,127.0559614,공립,경기도 수원시 영통구 태장로82번길 15
내정중학교,37.37073068,127.1194777,공립,경기도 성남시 분당구 백현로 197
보라중학교,37.24950722,127.1082152,공립,경기도 용인시 기흥구 한보라1로 63
수원중학교,37.26713365,127.0174147,사립,경기도 수원시 팔달구 정조로 666-10
홍익대학교사범대학부속중학교,37.59366662,127.002805,사립,서울특별시 성북구 성북로14가길 23
경민여자중학교,37.74612458,127.0251316,사립,경기도 의정부시 서부로 545
시화나래중학교,37.32465657,126.6785656,공립,경기도 시흥시 거북섬남로 70
강북중학교,37.6449159,127.0253734,공립,서울특별시 강북구 한천로150길 67
영원중학교,37.51497419,126.9136469,공립,서울특별시 영등포구 영등포로62길 31
광수중학교,37.47365896,127.3198075,공립,경기도 광주시 퇴촌면 도수길23번길 23
중앙대학교사범대학부속중학교,37.50362942,126.9617326,사립,서울특별시 동작구 서달로 124
백현중학교,37.37132024,127.1106623,공립,경기도 성남시 분당구 황새울로 124
금오중학교,37.7499704,127.0576207,공립,경기도 의정부시 금신로 380
신월중학교,37.54046194,126.828389,공립,서울특별시 양천구 남부순환로29길 25
와부중학교,37.58703422,127.219809,공립,경기도 남양주시 와부읍 월문천로 65
경희중학교,37.59394914,127.054891,사립,서울특별시 동대문구 경희대로 26
고양중학교,37.649609,126.8845811,공립,경기도 고양시 덕양구 동세로 82
원일중학교,37.33944264,126.8086767,공립,경기도 안산시 단원구 석수로 32
구암중학교,37.492775,126.948602,공립,서울특별시 관악구 성현로 53
구갈중학교,37.28484009,127.1087237,공립,경기도 용인시 기흥구 산양로 12
서초중학교,37.48553868,127.0085193,공립,서울특별시 서초구 반포대로13길 48
신수중학교,37.545923,126.934132,공립,서울특별시 마포구 신수로 49
언주중학교,37.51465316,127.0466832,공립,서울특별시 강남구 선릉로116길 57
신원중학교,37.667508,126.8877768,공립,경기도 고양시 덕양구 신원2로 6
반송중학교,37.19024001,127.0710854,공립,경기도 화성시 탄요1길 13
한성여자중학교,37.5830649,127.0117427,사립,서울특별시 성북구 삼선교로16길 118
죽산중학교,37.08202849,127.4248873,공립,경기도 안성시 죽산면 죽산향교길 52-9
국수중학교,37.51009186,127.4009331,공립,경기도 양평군 양서면 대심상심길 13
비산중학교,37.40942621,126.948075,공립,경기도 안양시 동안구 평촌대로427번길 42
성남문원중학교,37.46091703,127.157414,공립,경기도 성남시 수정구 논골로 79
오류중학교,37.50786222,126.8462113,공립,서울특별시 구로구 고척로27바길 19
미사강변중학교,37.57788767,127.1856213,공립,경기도 하남시 미사강변한강로 89
원묵중학교,37.617772,127.0843728,공립,서울특별시 중랑구 신내로23길 57
경인중학교,37.49846566,126.8536725,공립,서울특별시 구로구 경인로 301
덕성여자중학교,37.57778598,126.981924,사립,서울특별시 종로구 율곡로3길 49
강하중학교,37.48253125,127.4050751,공립,경기도 양평군 강하면 왕창부로길 74-3
한광중학교,36.99789035,127.0960037,사립,경기도 평택시 중앙1로 115
오성중학교,37.00918156,126.9806408,사립,경기도 평택시 오성면 오성새싹길 6
이수중학교,37.48063003,126.9898591,공립,서울특별시 서초구 방배중앙로3길 32
모가중학교,37.17611903,127.4733746,공립,경기도 이천시 모가면 진상미로1385번길 114
율정중학교,37.89093459,127.0539742,공립,경기도 동두천시 중앙로 110-32
화접중학교,37.71101831,127.1127185,공립,경기도 남양주시 별내면 청학로132번길 30
위례중앙중학교,37.47188409,127.1382118,공립,경기도 성남시 수정구 위례순환로 91
마장중학교,37.24714795,127.3581602,공립,경기도 이천시 마장면 오천로 130
양곡중학교,37.65963944,126.6251437,사립,경기도 김포시 양촌읍 양곡4로 138
광교호수중학교,37.27270031,127.0639887,공립,경기도 수원시 영통구 월드컵로 8
한빛누리중학교,37.91198659,127.0610196,사립,경기도 동두천시 동광로 124
